Time,Player_X,Player_Y,Enemy_X,Enemy_Y,Distance_to_Nearest_Enemy,Time_in_Safe_Areas,Player_Speed,Player_Direction,Input_Frequency,Events
22.39,-7,186,-6.999687152646589,158.98960093975217,27.01,8.44,10,90.0,12.00,Player collided with enemy
22.41,-7,186,-6.999721900080646,161.98960093955094,24.01,8.44,10,90.0,12.00,Player collided with enemy
22.43,-7,186,-6.999756647514701,164.9896009393497,21.01,8.44,10,90.0,12.00,Player collided with enemy
22.44,-7,186,-6.999791394948757,167.9896009391485,18.01,8.44,10,90.0,12.00,Player collided with enemy
22.46,-7,186,-6.999826142382813,170.98960093894726,15.01,8.44,10,90.0,12.00,Player collided with enemy
22.48,-7,186,-6.999860889816869,173.98960093874604,12.01,8.44,10,90.0,12.00,Player collided with enemy
22.49,-7,186,-6.9998956372509245,176.9896009385448,9.01,8.44,10,90.0,12.00,Player collided with enemy
22.51,-7,186,-6.999930384684981,179.98960093834359,6.01,8.44,10,90.0,12.00,Player collided with enemy
22.53,-7,186,-6.999965132119036,182.98960093814236,3.01,8.44,10,90.0,12.00,Player collided with enemy
22.54,-7,186,-6.999999879553092,185.98960093794113,0.01,8.44,10,90.0,12.00,Player collided with enemy
22.56,-7,186,-7.000034626987102,188.9896009377399,2.99,8.44,10,-90.0,12.00,Player collided with enemy
22.58,3,186,-4.12573360192965,188.13030260924526,7.44,8.44,10,-16.6,12.00,Player collided with enemy
22.59,13,186,-1.1486776948738222,187.75998095680782,14.26,8.44,10,-7.1,12.00,Player collided with enemy
22.61,23,186,1.8433864346732793,187.54191618505973,21.21,8.44,10,-4.2,12.00,Player collided with enemy
22.63,33,186,4.839719396404583,187.3936300345179,28.19,8.44,10,-2.8,12.00,Player collided with enemy
22.64,43,186,7.837720782187542,187.28414172078786,35.19,8.44,10,-2.1,12.00,Player collided with enemy
22.66,53,186,10.836508783292041,187.1988743505242,42.18,8.44,10,-1.6,12.00,No events
22.67,63,186,13.835716768513105,187.12994350556923,49.18,8.44,10,-1.3,12.00,No events
22.69,73,186,16.835169794468573,187.07265873371324,56.18,8.44,10,-1.1,15.00,No events
22.71,83,186,19.834775632786073,187.02402937291578,63.17,8.44,10,-0.9,15.00,No events
22.72,93,186,22.834481838821812,186.98204512026481,70.17,8.44,10,-0.8,15.00,No events
22.74,93,186,25.83418804485755,186.94006086761385,67.17,8.44,10,-0.8,15.00,No events
22.76,93,186,28.833894250893294,186.8980766149629,64.17,8.44,10,-0.8,15.00,No events
22.77,93,186,31.833600456929034,186.85609236231193,61.17,8.44,10,-0.8,15.00,No events
22.79,93,186,34.83330666296477,186.81410810966096,58.17,8.44,10,-0.8,15.00,No events
22.81,93,186,37.83301286900051,186.77212385700997,55.17,8.44,10,-0.8,15.00,No events
22.82,93,186,40.83271907503625,186.730139604359,52.17,8.44,10,-0.8,15.00,No events
22.84,93,186,43.83242528107199,186.68815535170802,49.17,8.44,10,-0.8,15.00,No events
22.86,93,186,46.83213148710773,186.64617109905706,46.17,8.44,10,-0.8,15.00,No events
22.87,93,186,49.83183769314347,186.60418684640607,43.17,8.44,10,-0.8,15.00,No events
22.89,93,186,52.83154389917921,186.5622025937551,40.17,8.44,10,-0.8,15.00,No events
22.91,93,186,55.83125010521495,186.5202183411041,37.17,8.44,10,-0.8,15.00,Player collided with enemy
22.92,93,186,58.83095631125069,186.47823408845315,34.17,8.44,10,-0.8,15.00,Player collided with enemy
22.94,93,186,61.83066251728643,186.43624983580216,31.17,8.44,10,-0.8,15.00,Player collided with enemy
22.96,93,186,64.83036872332217,186.3942655831512,28.17,8.44,10,-0.8,15.00,Player collided with enemy
22.98,93,186,67.8300749293579,186.3522813305002,25.17,8.44,10,-0.8,15.00,Player collided with enemy
22.99,93,186,70.82978113539365,186.31029707784924,22.17,8.44,10,-0.8,15.00,Player collided with enemy
23.01,93,186,73.82948734142938,186.26831282519825,19.17,8.44,10,-0.8,15.00,Player collided with enemy
23.03,93,186,76.82919354746512,186.2263285725473,16.17,8.44,10,-0.8,15.00,Player collided with enemy
23.04,93,186,79.82889975350086,186.1843443198963,13.17,8.44,10,-0.8,15.00,Player collided with enemy
23.06,93,186,82.8286059595366,186.14236006724533,10.17,8.44,10,-0.8,15.00,Player collided with enemy
23.07,93,186,85.82831216557234,186.10037581459434,7.17,8.44,10,-0.8,15.00,Player collided with enemy
23.09,93,186,88.82801837160808,186.05839156194338,4.17,8.44,10,-0.8,15.00,Player collided with enemy
23.11,93,186,91.82772457764382,186.0164073092924,1.17,8.44,10,-0.8,15.00,Player collided with enemy
23.12,93,186,94.82743078367956,185.97442305664143,1.83,8.44,10,179.2,15.00,Player collided with enemy
23.14,93,186,91.82772457764382,186.0164073092924,1.17,8.44,10,-0.8,15.00,Player collided with enemy
23.15,93,186,94.82743078367956,185.97442305664143,1.83,8.44,10,179.2,15.00,Player collided with enemy
23.17,93,186,91.82772457764382,186.0164073092924,1.17,8.44,10,-0.8,15.00,Player collided with enemy
23.19,93,186,94.82743078367956,185.97442305664143,1.83,8.44,10,179.2,15.00,Player collided with enemy
23.20,93,186,91.82772457764382,186.0164073092924,1.17,8.44,10,-0.8,15.00,Player collided with enemy
23.22,93,186,94.82743078367956,185.97442305664143,1.83,8.44,10,179.2,15.00,Player collided with enemy
23.24,93,186,91.82772457764382,186.0164073092924,1.17,8.44,10,-0.8,15.00,Player collided with enemy
23.25,93,186,94.82743078367956,185.97442305664143,1.83,8.44,10,179.2,15.00,Player collided with enemy
23.27,93,186,91.82772457764382,186.0164073092924,1.17,8.44,10,-0.8,15.00,Player collided with enemy
23.29,93,186,94.82743078367956,185.97442305664143,1.83,8.44,10,179.2,15.00,Player collided with enemy
23.30,93,186,91.82772457764382,186.0164073092924,1.17,8.44,10,-0.8,15.00,Player collided with enemy
23.32,93,186,94.82743078367956,185.97442305664143,1.83,8.44,10,179.2,15.00,Player collided with enemy
23.34,93,186,91.82772457764382,186.0164073092924,1.17,8.44,10,-0.8,15.00,Player collided with enemy
23.35,93,186,94.82743078367956,185.97442305664143,1.83,8.44,10,179.2,15.00,Player collided with enemy
23.37,103,186,97.82741609211197,185.98381183662963,5.17,8.44,10,0.2,15.00,Player collided with enemy
23.39,113,186,100.82741438458746,185.9870126403137,12.17,8.44,10,0.1,15.00,Player collided with enemy
23.40,123,186,103.82741386995141,185.98876985857643,19.17,8.44,10,0.0,15.00,Player collided with enemy
23.42,133,186,106.82741364766557,185.98992472436805,26.17,8.44,10,0.0,15.00,Player collided with enemy
23.44,143,186,109.82741353129424,185.99076032471547,33.17,8.44,7,0.0,15.00,Player collided with enemy
23.45,150,186,112.82741345194458,185.9914503232333,37.17,8.44,7,0.0,15.00,Player collided with enemy
